,FID,UniqueID,Country,USA_AEZ,Image,Month,Year,jd,long,lat,Crop,Stage,global_aez,State,Information
0,0,1466,USA,7,EO1H0440332012234110KD_SGS_01,8,2012,234,-121.663419,38.534516,corn,Critical,9,California,UniqueID: 1466 | USA AEZ: 7 | Month: 8 | Year: 2012 | jd: 234 | Longitude: -121.663419 | Latitude: 38.534516 | Crop: corn | Crop Stage: Critical | Global AEZ: 9
3029,3029,7806,USA,9,EO1H0280342012255110P3_SGS_01,9,2012,255,-97.08961,36.91594,soybean,Critical,10,Oklahoma,UniqueID: 7806 | USA AEZ: 9 | Month: 9 | Year: 2012 | jd: 255 | Longitude: -97.08961 | Latitude: 36.91594 | Crop: soybean | Crop Stage: Critical | Global AEZ: 10
3030,3030,7807,USA,9,EO1H0280342012255110P3_SGS_01,9,2012,255,-97.06902,36.90235,soybean,Critical,10,Oklahoma,UniqueID: 7807 | USA AEZ: 9 | Month: 9 | Year: 2012 | jd: 255 | Longitude: -97.06902 | Latitude: 36.90235 | Crop: soybean | Crop Stage: Critical | Global AEZ: 10
3031,3031,7808,USA,9,EO1H0280342012255110P3_SGS_01,9,2012,255,-97.11571,36.88006,corn,Mature_Senesc,10,Oklahoma,UniqueID: 7808 | USA AEZ: 9 | Month: 9 | Year: 2012 | jd: 255 | Longitude: -97.11571 | Latitude: 36.88006 | Crop: corn | Crop Stage: Mature_Senesc | Global AEZ: 10
3032,3032,7811,USA,9,EO1H0280342012255110P3_SGS_01,9,2012,255,-97.13579,36.8444,cotton,Critical,10,Oklahoma,UniqueID: 7811 | USA AEZ: 9 | Month: 9 | Year: 2012 | jd: 255 | Longitude: -97.13579 | Latitude: 36.8444 | Crop: cotton | Crop Stage: Critical | Global AEZ: 10
3033,3033,7816,USA,9,EO1H0280342012276110P3_SGS_01,10,2012,276,-97.04382,37.22064,soybean,Mature_Senesc,10,Kansas,UniqueID: 7816 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 276 | Longitude: -97.04382 | Latitude: 37.22064 | Crop: soybean | Crop Stage: Mature_Senesc | Global AEZ: 10
3034,3034,7818,USA,9,EO1H0280342012276110P3_SGS_01,10,2012,276,-97.02919,37.21455,cotton,Mature_Senesc,10,Kansas,UniqueID: 7818 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 276 | Longitude: -97.02919 | Latitude: 37.21455 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3035,3035,7819,USA,9,EO1H0280342012276110P3_SGS_01,10,2012,276,-97.02713,37.21059,cotton,Mature_Senesc,10,Kansas,UniqueID: 7819 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 276 | Longitude: -97.02713 | Latitude: 37.21059 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3036,3036,7825,USA,9,EO1H0280342012276110P3_SGS_01,10,2012,276,-97.09682,36.95121,cotton,Mature_Senesc,10,Oklahoma,UniqueID: 7825 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 276 | Longitude: -97.09682 | Latitude: 36.95121 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3037,3037,7827,USA,9,EO1H0280342012276110P3_SGS_01,10,2012,276,-97.11708,36.93817,cotton,Mature_Senesc,10,Oklahoma,UniqueID: 7827 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 276 | Longitude: -97.11708 | Latitude: 36.93817 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3038,3038,7829,USA,9,EO1H0280342012276110P3_SGS_01,10,2012,276,-97.08961,36.91594,soybean,Mature_Senesc,10,Oklahoma,UniqueID: 7829 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 276 | Longitude: -97.08961 | Latitude: 36.91594 | Crop: soybean | Crop Stage: Mature_Senesc | Global AEZ: 10
3039,3039,7830,USA,9,EO1H0280342012276110P3_SGS_01,10,2012,276,-97.06902,36.90235,soybean,Mature_Senesc,10,Oklahoma,UniqueID: 7830 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 276 | Longitude: -97.06902 | Latitude: 36.90235 | Crop: soybean | Crop Stage: Mature_Senesc | Global AEZ: 10
3040,3040,7833,USA,9,EO1H0280342012276110P3_SGS_01,10,2012,276,-97.10764,36.84289,cotton,Mature_Senesc,10,Oklahoma,UniqueID: 7833 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 276 | Longitude: -97.10764 | Latitude: 36.84289 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3041,3041,7834,USA,9,EO1H0280342012276110P3_SGS_01,10,2012,276,-97.13579,36.8444,cotton,Mature_Senesc,10,Oklahoma,UniqueID: 7834 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 276 | Longitude: -97.13579 | Latitude: 36.8444 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3042,3042,7839,USA,9,EO1H0280342012289110K7_SGS_01,10,2012,289,-97.04382,37.22064,soybean,Mature_Senesc,10,Kansas,UniqueID: 7839 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 289 | Longitude: -97.04382 | Latitude: 37.22064 | Crop: soybean | Crop Stage: Mature_Senesc | Global AEZ: 10
3043,3043,7841,USA,9,EO1H0280342012289110K7_SGS_01,10,2012,289,-97.02919,37.21455,cotton,Mature_Senesc,10,Kansas,UniqueID: 7841 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 289 | Longitude: -97.02919 | Latitude: 37.21455 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3044,3044,7842,USA,9,EO1H0280342012289110K7_SGS_01,10,2012,289,-97.02713,37.21059,cotton,Mature_Senesc,10,Kansas,UniqueID: 7842 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 289 | Longitude: -97.02713 | Latitude: 37.21059 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3045,3045,7848,USA,9,EO1H0280342012289110K7_SGS_01,10,2012,289,-97.09682,36.95121,cotton,Mature_Senesc,10,Oklahoma,UniqueID: 7848 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 289 | Longitude: -97.09682 | Latitude: 36.95121 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3046,3046,7850,USA,9,EO1H0280342012289110K7_SGS_01,10,2012,289,-97.11708,36.93817,cotton,Mature_Senesc,10,Oklahoma,UniqueID: 7850 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 289 | Longitude: -97.11708 | Latitude: 36.93817 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3047,3047,7852,USA,9,EO1H0280342012289110K7_SGS_01,10,2012,289,-97.08961,36.91594,soybean,Mature_Senesc,10,Oklahoma,UniqueID: 7852 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 289 | Longitude: -97.08961 | Latitude: 36.91594 | Crop: soybean | Crop Stage: Mature_Senesc | Global AEZ: 10
3048,3048,7853,USA,9,EO1H0280342012289110K7_SGS_01,10,2012,289,-97.06902,36.90235,soybean,Mature_Senesc,10,Oklahoma,UniqueID: 7853 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 289 | Longitude: -97.06902 | Latitude: 36.90235 | Crop: soybean | Crop Stage: Mature_Senesc | Global AEZ: 10
3049,3049,7856,USA,9,EO1H0280342012289110K7_SGS_01,10,2012,289,-97.10764,36.84289,cotton,Mature_Senesc,10,Oklahoma,UniqueID: 7856 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 289 | Longitude: -97.10764 | Latitude: 36.84289 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3050,3050,7857,USA,9,EO1H0280342012289110K7_SGS_01,10,2012,289,-97.13579,36.8444,cotton,Mature_Senesc,10,Oklahoma,UniqueID: 7857 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 289 | Longitude: -97.13579 | Latitude: 36.8444 | Crop: cotton | Crop Stage: Mature_Senesc | Global AEZ: 10
3051,3051,7860,USA,9,EO1H0280342012302110K7_SGS_01,10,2012,302,-97.01048,37.26443,cotton,Harvest,10,Kansas,UniqueID: 7860 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 302 | Longitude: -97.01048 | Latitude: 37.26443 | Crop: cotton | Crop Stage: Harvest | Global AEZ: 10
3052,3052,7871,USA,9,EO1H0280342012302110K7_SGS_01,10,2012,302,-97.09682,36.95121,cotton,Harvest,10,Oklahoma,UniqueID: 7871 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 302 | Longitude: -97.09682 | Latitude: 36.95121 | Crop: cotton | Crop Stage: Harvest | Global AEZ: 10
3053,3053,7873,USA,9,EO1H0280342012302110K7_SGS_01,10,2012,302,-97.11708,36.93817,cotton,Harvest,10,Oklahoma,UniqueID: 7873 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 302 | Longitude: -97.11708 | Latitude: 36.93817 | Crop: cotton | Crop Stage: Harvest | Global AEZ: 10
3054,3054,7879,USA,9,EO1H0280342012302110K7_SGS_01,10,2012,302,-97.10764,36.84289,cotton,Harvest,10,Oklahoma,UniqueID: 7879 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 302 | Longitude: -97.10764 | Latitude: 36.84289 | Crop: cotton | Crop Stage: Harvest | Global AEZ: 10
3055,3055,7880,USA,9,EO1H0280342012302110K7_SGS_01,10,2012,302,-97.13579,36.8444,cotton,Harvest,10,Oklahoma,UniqueID: 7880 | USA AEZ: 9 | Month: 10 | Year: 2012 | jd: 302 | Longitude: -97.13579 | Latitude: 36.8444 | Crop: cotton | Crop Stage: Harvest | Global AEZ: 10
3056,3056,7881,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.766344,31.70513281,cotton,Early_Mid,10,Texas,UniqueID: 7881 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.766344 | Latitude: 31.70513281 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3057,3057,7882,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.782051,31.67275974,cotton,Early_Mid,10,Texas,UniqueID: 7882 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.782051 | Latitude: 31.67275974 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3058,3058,7883,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.718966,32.08070249,cotton,Early_Mid,10,Texas,UniqueID: 7883 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.718966 | Latitude: 32.08070249 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3059,3059,7884,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.723858,32.10553451,cotton,Early_Mid,10,Texas,UniqueID: 7884 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.723858 | Latitude: 32.10553451 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3060,3060,7885,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.722742,32.10953317,cotton,Early_Mid,10,Texas,UniqueID: 7885 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.722742 | Latitude: 32.10953317 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3061,3061,7886,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.651846,32.1689836,cotton,Early_Mid,10,Texas,UniqueID: 7886 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.651846 | Latitude: 32.1689836 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3062,3062,7887,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.601721,32.3001573,cotton,Early_Mid,10,Texas,UniqueID: 7887 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.601721 | Latitude: 32.3001573 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3063,3063,7888,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.610476,32.3052356,cotton,Early_Mid,10,Texas,UniqueID: 7888 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.610476 | Latitude: 32.3052356 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3064,3064,7889,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.652275,32.32097655,cotton,Early_Mid,10,Texas,UniqueID: 7889 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.652275 | Latitude: 32.32097655 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3065,3065,7890,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.626268,32.32968004,cotton,Early_Mid,10,Texas,UniqueID: 7890 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.626268 | Latitude: 32.32968004 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3066,3066,7891,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.618544,32.32714161,cotton,Early_Mid,10,Texas,UniqueID: 7891 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.618544 | Latitude: 32.32714161 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3067,3067,7892,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.598116,32.33026025,cotton,Early_Mid,10,Texas,UniqueID: 7892 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.598116 | Latitude: 32.33026025 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3068,3068,7893,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.592709,32.3309855,cotton,Early_Mid,10,Texas,UniqueID: 7893 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.592709 | Latitude: 32.3309855 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3069,3069,7894,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.594168,32.33664224,cotton,Early_Mid,10,Texas,UniqueID: 7894 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.594168 | Latitude: 32.33664224 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3070,3070,7895,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.589962,32.3404132,cotton,Early_Mid,10,Texas,UniqueID: 7895 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.589962 | Latitude: 32.3404132 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3071,3071,7896,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.611935,32.33823766,cotton,Early_Mid,10,Texas,UniqueID: 7896 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.611935 | Latitude: 32.33823766 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3072,3072,7897,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.66309,32.34490915,cotton,Early_Mid,10,Texas,UniqueID: 7897 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.66309 | Latitude: 32.34490915 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3073,3073,7898,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.624895,32.35071003,cotton,Early_Mid,10,Texas,UniqueID: 7898 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.624895 | Latitude: 32.35071003 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3074,3074,7899,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.617085,32.35701808,cotton,Early_Mid,10,Texas,UniqueID: 7899 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.617085 | Latitude: 32.35701808 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3075,3075,7900,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.609274,32.35701808,cotton,Early_Mid,10,Texas,UniqueID: 7900 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.609274 | Latitude: 32.35701808 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3076,3076,7901,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.605927,32.35005745,cotton,Early_Mid,10,Texas,UniqueID: 7901 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.605927 | Latitude: 32.35005745 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3077,3077,7902,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.603695,32.35520547,cotton,Early_Mid,10,Texas,UniqueID: 7902 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.603695 | Latitude: 32.35520547 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3078,3078,7903,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.601893,32.3488973,cotton,Early_Mid,10,Texas,UniqueID: 7903 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.601893 | Latitude: 32.3488973 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3079,3079,7904,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.595455,32.35179766,cotton,Early_Mid,10,Texas,UniqueID: 7904 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.595455 | Latitude: 32.35179766 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3080,3080,7905,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.591593,32.35897566,cotton,Early_Mid,10,Texas,UniqueID: 7905 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.591593 | Latitude: 32.35897566 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3081,3081,7906,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.588074,32.35295778,cotton,Early_Mid,10,Texas,UniqueID: 7906 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.588074 | Latitude: 32.35295778 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3082,3082,7907,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.634594,32.36020819,cotton,Early_Mid,10,Texas,UniqueID: 7907 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.634594 | Latitude: 32.36020819 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3083,3083,7908,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.624209,32.36006318,cotton,Early_Mid,10,Texas,UniqueID: 7908 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.624209 | Latitude: 32.36006318 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3084,3084,7909,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.63983,32.35701808,cotton,Early_Mid,10,Texas,UniqueID: 7909 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.63983 | Latitude: 32.35701808 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3085,3085,7910,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.643349,32.35955567,cotton,Early_Mid,10,Texas,UniqueID: 7910 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.643349 | Latitude: 32.35955567 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3086,3086,7911,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.660086,32.3609332,cotton,Early_Mid,10,Texas,UniqueID: 7911 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.660086 | Latitude: 32.3609332 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3087,3087,7912,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.657253,32.35404538,cotton,Early_Mid,10,Texas,UniqueID: 7912 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.657253 | Latitude: 32.35404538 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3088,3088,7913,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.60009,32.35926567,cotton,Early_Mid,10,Texas,UniqueID: 7913 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.60009 | Latitude: 32.35926567 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3089,3089,7914,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.606871,32.36325318,cotton,Early_Mid,10,Texas,UniqueID: 7914 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.606871 | Latitude: 32.36325318 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3090,3090,7915,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.616312,32.36890791,cotton,Early_Mid,10,Texas,UniqueID: 7915 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.616312 | Latitude: 32.36890791 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3091,3091,7916,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.643263,32.36499314,cotton,Early_Mid,10,Texas,UniqueID: 7916 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.643263 | Latitude: 32.36499314 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3092,3092,7917,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.592194,32.37608455,cotton,Early_Mid,10,Texas,UniqueID: 7917 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.592194 | Latitude: 32.37608455 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3093,3093,7918,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.582066,32.37079274,cotton,Early_Mid,10,Texas,UniqueID: 7918 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.582066 | Latitude: 32.37079274 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3094,3094,7919,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.579147,32.37528717,cotton,Early_Mid,10,Texas,UniqueID: 7919 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.579147 | Latitude: 32.37528717 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3095,3095,7920,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.579748,32.37963641,cotton,Early_Mid,10,Texas,UniqueID: 7920 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.579748 | Latitude: 32.37963641 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3096,3096,7921,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.587902,32.38311565,cotton,Early_Mid,10,Texas,UniqueID: 7921 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.587902 | Latitude: 32.38311565 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3097,3097,7922,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.592537,32.38086866,cotton,Early_Mid,10,Texas,UniqueID: 7922 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.592537 | Latitude: 32.38086866 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3098,3098,7923,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.60627,32.38630484,cotton,Early_Mid,10,Texas,UniqueID: 7923 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.60627 | Latitude: 32.38630484 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3099,3099,7924,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.613394,32.387537,cotton,Early_Mid,10,Texas,UniqueID: 7924 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.613394 | Latitude: 32.387537 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3100,3100,7925,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.620947,32.38405793,cotton,Early_Mid,10,Texas,UniqueID: 7925 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.620947 | Latitude: 32.38405793 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3101,3101,7926,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.631247,32.38347807,cotton,Early_Mid,10,Texas,UniqueID: 7926 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.631247 | Latitude: 32.38347807 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3102,3102,7927,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.587902,32.39116089,cotton,Early_Mid,10,Texas,UniqueID: 7927 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.587902 | Latitude: 32.39116089 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3103,3103,7928,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.633736,32.39072603,cotton,Early_Mid,10,Texas,UniqueID: 7928 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.633736 | Latitude: 32.39072603 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3104,3104,7929,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.649786,32.39355257,cotton,Early_Mid,10,Texas,UniqueID: 7929 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.649786 | Latitude: 32.39355257 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3105,3105,7930,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.638628,32.39681386,cotton,Early_Mid,10,Texas,UniqueID: 7930 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.638628 | Latitude: 32.39681386 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3106,3106,7931,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.636225,32.40435062,cotton,Early_Mid,10,Texas,UniqueID: 7931 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.636225 | Latitude: 32.40435062 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3107,3107,7932,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.645924,32.40333609,cotton,Early_Mid,10,Texas,UniqueID: 7932 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.645924 | Latitude: 32.40333609 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
3108,3108,7933,USA,5,EO1H0290382013173110K2_SG1_01,6,2013,173,-100.64558,32.41058246,cotton,Early_Mid,10,Texas,UniqueID: 7933 | USA AEZ: 5 | Month: 6 | Year: 2013 | jd: 173 | Longitude: -100.64558 | Latitude: 32.41058246 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
